0	1
0	4
0	5
0	6
0	9
0	11
0	16
0	20
0	22
0	24
0	26
0	27
0	29
0	30
0	31
0	33
0	34
0	36
0	38
0	39
0	41
0	42
0	44
0	45
0	48
0	50
0	51
0	53
0	54
0	55
0	57
0	58
0	59
0	60
0	64
0	66
0	67
0	68
0	69
0	72
0	73
0	75
0	79
0	80
0	82
0	84
0	89
0	90
0	93
0	94
0	98
0	99
0	101
0	102
0	103
0	104
0	105
0	106
0	107
0	110
0	111
0	112
0	115
0	118
0	119
0	124
0	128
0	129
0	131
0	136
0	138
0	139
0	140
0	141
0	143
0	144
0	145
0	147
0	148
0	150
0	151
0	152
0	153
0	154
0	158
0	159
0	162
0	165
0	166
0	167
0	170
0	171
0	172
0	173
0	175
0	177
0	178
0	179
0	182
0	183
0	184
0	185
0	186
0	187
0	189
0	190
0	191
0	192
0	193
0	197
0	199
0	203
0	204
0	206
0	207
0	208
0	209
0	210
0	213
0	214
0	215
0	216
0	217
0	218
0	220
0	221
0	222
0	224
0	225
0	227
0	228
0	231
0	233
0	234
0	235
0	236
0	238
0	240
0	243
0	246
0	247
0	250
0	253
0	256
0	257
0	258
0	261
0	262
0	264
0	266
0	267
0	268
0	269
0	271
0	273
0	274
0	279
0	280
0	282
0	283
0	284
0	285
0	286
0	287
0	288
0	289
0	290
0	291
0	293
0	294
0	295
0	298
0	299
0	301
0	302
0	303
0	305
0	307
0	308
0	310
0	313
0	314
0	315
0	317
0	321
0	329
0	331
0	333
0	334
0	336
0	338
0	341
0	342
0	343
0	344
0	346
0	350
0	351
0	355
0	357
0	358
0	359
0	362
0	363
0	365
0	368
0	371
0	373
0	374
0	376
0	377
0	378
0	379
0	381
0	382
0	384
0	386
0	388
0	389
0	390
0	391
0	392
0	393
0	394
0	395
0	399
0	400
0	402
0	405
0	407
0	410
0	411
0	412
0	413
0	414
0	416
0	419
0	420
0	426
0	427
0	428
0	429
0	431
0	432
0	434
0	435
0	437
0	439
0	441
0	442
0	445
0	446
0	447
0	448
0	449
0	451
0	453
0	454
0	456
0	458
0	459
0	461
0	463
0	468
0	469
0	471
0	476
0	478
0	479
0	480
0	482
0	483
0	485
0	489
0	490
0	491
0	492
0	493
0	496
0	499
0	500
0	501
0	503
0	504
0	505
0	506
0	508
0	509
0	510
0	511
0	512
0	513
0	514
0	515
0	517
0	520
0	521
0	522
0	524
0	525
0	526
0	527
0	528
0	529
0	535
0	539
0	541
0	542
0	545
0	546
0	547
0	549
0	550
0	551
0	552
0	553
0	554
0	555
0	557
0	558
0	562
0	563
0	564
0	565
0	566
0	569
0	570
0	572
0	576
0	577
0	579
0	581
0	583
0	587
0	588
0	593
0	594
0	597
0	598
0	599
0	600
0	601
0	602
0	604
0	605
0	606
0	607
0	609
0	610
0	612
0	614
0	615
0	616
0	618
0	619
0	621
0	622
0	623
0	624
0	625
0	627
0	628
0	629
0	630
0	632
0	634
0	637
0	638
0	639
0	641
0	642
0	644
0	647
0	648
0	649
0	652
0	655
0	656
0	658
0	659
0	660
0	661
0	662
0	663
0	665
0	666
0	672
0	674
0	677
0	678
0	679
0	680
0	681
0	683
0	684
0	685
0	688
0	689
0	691
0	694
0	695
0	697
0	701
0	702
0	703
0	704
0	705
0	706
0	707
0	708
0	709
0	710
0	711
0	714
0	715
0	716
0	717
0	718
0	719
0	720
0	721
0	724
0	727
0	729
0	730
0	732
0	735
0	736
0	738
0	739
0	740
0	741
0	742
0	745
0	746
0	748
0	749
0	750
0	751
0	753
0	756
0	757
0	758
0	760
0	761
0	762
0	763
0	764
0	767
0	769
0	770
0	771
0	772
0	773
0	777
0	779
0	781
0	783
0	784
0	789
0	791
0	792
0	795
0	799
0	800
0	801
0	804
0	805
0	806
0	808
0	810
0	814
0	815
0	816
0	817
0	820
0	821
0	822
0	826
0	828
0	829
0	832
0	833
0	834
0	835
0	837
0	838
0	839
0	840
0	842
0	846
0	847
0	852
0	853
0	854
0	855
0	856
0	859
0	860
0	861
0	863
0	869
0	873
0	875
0	876
0	880
0	882
0	884
0	885
0	886
0	889
0	891
0	893
0	894
0	896
0	897
0	898
0	899
0	901
0	903
0	904
0	908
0	909
0	913
0	914
0	915
0	918
0	920
0	921
0	922
0	923
0	924
0	925
0	926
0	927
0	929
0	933
0	934
0	935
0	937
0	939
0	941
0	943
0	945
0	946
0	947
0	950
0	951
0	953
0	955
0	956
0	959
0	960
0	962
0	965
0	966
0	968
0	969
0	970
0	971
0	972
0	973
0	975
0	976
0	978
0	980
0	981
0	983
0	986
0	988
0	994
0	998
0	1003
0	1009
0	1010
0	1011
0	1013
0	1014
0	1015
0	1016
0	1018
0	1019
0	1021
0	1022
0	1024
0	1025
0	1027
0	1029
0	1030
0	1032
0	1034
0	1037
0	1038
0	1039
0	1043
0	1044
0	1045
0	1046
0	1047
0	1048
0	1049
0	1050
0	1051
0	1052
0	1054
0	1055
0	1057
0	1058
0	1060
