0	1
0	16
0	26
0	29
0	30
0	34
0	36
0	39
0	41
0	42
0	44
0	50
0	55
0	58
0	73
0	80
0	98
0	99
0	102
0	103
0	105
0	110
0	111
0	112
0	128
0	136
0	138
0	140
0	141
0	145
0	151
0	159
0	162
0	166
0	170
0	175
0	184
0	191
0	203
0	207
0	209
0	210
0	215
0	217
0	238
0	240
0	243
0	247
0	250
0	256
0	257
0	262
0	267
0	279
0	280
0	288
0	294
0	299
0	301
0	315
0	317
0	336
0	338
0	341
0	342
0	343
0	358
0	363
0	373
0	378
0	384
0	395
0	399
0	400
0	410
0	411
0	419
0	420
0	427
0	428
0	431
0	432
0	434
0	437
0	446
0	449
0	463
0	468
0	480
0	493
0	496
0	499
0	500
0	506
0	510
0	514
0	515
0	526
0	529
0	541
0	546
0	549
0	553
0	555
0	562
0	577
0	581
0	583
0	587
0	600
0	602
0	604
0	612
0	623
0	627
0	629
0	630
0	642
0	647
0	649
0	658
0	662
0	665
0	677
0	683
0	701
0	704
0	708
0	709
0	710
0	721
0	729
0	742
0	749
0	750
0	751
0	757
0	763
0	769
0	777
0	779
0	791
0	795
0	808
0	817
0	820
0	822
0	826
0	829
0	835
0	839
0	854
0	860
0	861
0	869
0	876
0	884
0	889
0	891
0	904
0	908
0	913
0	918
0	925
0	941
0	947
0	962
0	966
0	973
0	976
0	978
0	988
0	998
0	1010
0	1029
0	1032
0	1034
0	1038
0	1039
0	1043
0	1046
0	1049
0	1051
0	1068
0	1072
0	1078
0	1084
0	1099
0	1105
0	1112
0	1118
0	1131
0	1148
0	1155
0	1159
0	1169
0	1170
0	1173
0	1175
0	1177
0	1178
0	1179
0	1180
0	1187
0	1192
0	1204
0	1209
0	1224
0	1233
0	1240
0	1241
0	1246
0	1255
0	1267
0	1277
0	1288
0	1303
0	1305
0	1320
0	1322
0	1338
0	1341
0	1355
0	1360
0	1363
0	1376
0	1384
0	1385
0	1399
0	1401
0	1405
0	1412
0	1423
0	1426
0	1432
0	1433
0	1435
0	1438
0	1441
0	1448
0	1456
0	1458
0	1459
0	1462
0	1468
0	1469
0	1472
0	1475
0	1478
0	1502
0	1503
0	1519
0	1538
0	1541
0	1547
0	1557
0	1561
0	1566
0	1575
0	1580
0	1588
0	1592
0	1595
0	1603
0	1604
0	1613
0	1630
0	1636
0	1648
0	1654
0	1658
0	1660
0	1669
0	1672
0	1691
0	1695
0	1711
0	1716
0	1746
0	1750
0	1763
0	1765
0	1767
0	1772
0	1773
0	1778
0	1791
0	1792
0	1813
0	1824
0	1830
0	1833
0	1836
0	1849
0	1857
0	1866
0	1868
0	1874
0	1876
0	1891
0	1893
0	1894
0	1897
0	1901
0	1909
0	1915
0	1920
0	1927
0	1929
0	1939
0	1955
0	1959
0	1963
0	1964
0	1965
0	1970
0	1973
0	1991
540	2007
2007	2015
2004	2023
2014	2025
2023	2036
2024	2037
2007	2061
2015	2062
2023	2063
2036	2064
2037	2065
2020	2067
595	2075
2067	2090
2089	2121
2090	2122
595	2139
2102	2141
794	2146
2067	2160
2122	2162
1808	2179
1906	2180
2075	2192
2139	2193
2067	2219
2090	2220
2122	2221
2160	2222
2114	2229
667	2251
145	2261
729	2262
1183	2263
2213	2312
1776	2318
2180	2321
2075	2324
2139	2325
2141	2326
2192	2327
2193	2328
2229	2335
280	2356
2244	2364
2257	2372
145	2375
729	2376
2261	2377
