id,Cluster
1,0.0
30,0.0
46,0.0
50,0.0
64,0.0
66,0.0
73,0.0
93,0.0
94,0.0
106,0.0
120,0.0
154,0.0
186,0.0
218,0.0
236,0.0
247,0.0
299,0.0
302,0.0
331,0.0
346,0.0
371,0.0
374,0.0
394,0.0
430,0.0
464,0.0
478,0.0
479,0.0
480,0.0
495,0.0
496,0.0
511,0.0
512,0.0
544,0.0
550,0.0
551,0.0
568,0.0
612,0.0
614,0.0
638,0.0
673,0.0
695,0.0
702,0.0
703,0.0
705,0.0
706,0.0
742,0.0
748,0.0
778,0.0
784,0.0
801,0.0
815,0.0
820,0.0
826,0.0
837,0.0
864,0.0
884,0.0
885,0.0
891,0.0
898,0.0
903,0.0
904,0.0
910,0.0
913,0.0
920,0.0
925,0.0
935,0.0
978,0.0
1013,0.0
1016,0.0
1037,0.0
1046,0.0
1048,0.0
1062,0.0
1067,0.0
1084,0.0
1096,0.0
1112,0.0
1156,0.0
1163,0.0
1179,0.0
1224,0.0
1238,0.0
1242,0.0
1257,0.0
1264,0.0
1278,0.0
1290,0.0
1311,0.0
1338,0.0
1344,0.0
1348,0.0
1387,0.0
1389,0.0
1411,0.0
1433,0.0
1435,0.0
1446,0.0
1453,0.0
1485,0.0
1515,0.0
1525,0.0
1557,0.0
1563,0.0
1574,0.0
1586,0.0
1587,0.0
1620,0.0
1660,0.0
1714,0.0
1740,0.0
1744,0.0
1747,0.0
1770,0.0
1780,0.0
1843,0.0
1867,0.0
1887,0.0
1897,0.0
1916,0.0
1927,0.0
1937,0.0
1954,0.0
1959,0.0
1964,0.0
1974,0.0
1976,0.0
1990,0.0
4,185.0
5,185.0
6,185.0
7,185.0
9,185.0
11,185.0
16,185.0
20,185.0
21,185.0
22,185.0
23,185.0
26,185.0
27,185.0
29,185.0
31,185.0
33,185.0
34,185.0
36,185.0
39,185.0
41,185.0
42,185.0
44,185.0
45,185.0
47,185.0
48,185.0
53,185.0
54,185.0
55,185.0
57,185.0
58,185.0
59,185.0
60,185.0
67,185.0
68,185.0
69,185.0
70,185.0
72,185.0
75,185.0
80,185.0
82,185.0
84,185.0
90,185.0
98,185.0
99,185.0
102,185.0
105,185.0
107,185.0
109,185.0
111,185.0
115,185.0
118,185.0
119,185.0
122,185.0
124,185.0
128,185.0
129,185.0
131,185.0
134,185.0
136,185.0
138,185.0
139,185.0
140,185.0
141,185.0
143,185.0
144,185.0
147,185.0
148,185.0
150,185.0
152,185.0
153,185.0
155,185.0
158,185.0
159,185.0
162,185.0
163,185.0
166,185.0
167,185.0
169,185.0
170,185.0
171,185.0
172,185.0
173,185.0
175,185.0
178,185.0
179,185.0
182,185.0
183,185.0
184,185.0
185,185.0
187,185.0
189,185.0
190,185.0
191,185.0
192,185.0
193,185.0
195,185.0
197,185.0
201,185.0
204,185.0
206,185.0
207,185.0
209,185.0
210,185.0
213,185.0
214,185.0
215,185.0
216,185.0
217,185.0
220,185.0
221,185.0
222,185.0
224,185.0
225,185.0
227,185.0
228,185.0
232,185.0
233,185.0
235,185.0
238,185.0
240,185.0
243,185.0
246,185.0
252,185.0
253,185.0
256,185.0
257,185.0
258,185.0
261,185.0
264,185.0
265,185.0
266,185.0
267,185.0
268,185.0
271,185.0
273,185.0
274,185.0
279,185.0
282,185.0
283,185.0
284,185.0
285,185.0
286,185.0
287,185.0
288,185.0
289,185.0
290,185.0
291,185.0
293,185.0
294,185.0
295,185.0
296,185.0
298,185.0
301,185.0
303,185.0
305,185.0
306,185.0
308,185.0
312,185.0
313,185.0
315,185.0
317,185.0
319,185.0
321,185.0
328,185.0
329,185.0
330,185.0
333,185.0
334,185.0
338,185.0
341,185.0
342,185.0
343,185.0
344,185.0
345,185.0
349,185.0
350,185.0
351,185.0
354,185.0
357,185.0
358,185.0
362,185.0
363,185.0
368,185.0
378,185.0
379,185.0
381,185.0
388,185.0
389,185.0
391,185.0
392,185.0
395,185.0
399,185.0
400,185.0
402,185.0
404,185.0
405,185.0
407,185.0
408,185.0
410,185.0
411,185.0
413,185.0
414,185.0
416,185.0
419,185.0
420,185.0
425,185.0
426,185.0
427,185.0
428,185.0
429,185.0
432,185.0
434,185.0
435,185.0
437,185.0
439,185.0
440,185.0
442,185.0
443,185.0
445,185.0
446,185.0
447,185.0
448,185.0
451,185.0
453,185.0
454,185.0
458,185.0
459,185.0
460,185.0
461,185.0
463,185.0
468,185.0
469,185.0
471,185.0
473,185.0
476,185.0
482,185.0
483,185.0
485,185.0
489,185.0
490,185.0
491,185.0
492,185.0
493,185.0
499,185.0
501,185.0
503,185.0
505,185.0
508,185.0
509,185.0
510,185.0
513,185.0
514,185.0
515,185.0
517,185.0
518,185.0
520,185.0
521,185.0
522,185.0
523,185.0
524,185.0
525,185.0
526,185.0
527,185.0
529,185.0
534,185.0
535,185.0
539,185.0
542,185.0
545,185.0
549,185.0
553,185.0
554,185.0
555,185.0
556,185.0
557,185.0
559,185.0
562,185.0
563,185.0
564,185.0
566,185.0
569,185.0
570,185.0
571,185.0
572,185.0
574,185.0
576,185.0
577,185.0
579,185.0
581,185.0
583,185.0
584,185.0
587,185.0
594,185.0
597,185.0
598,185.0
599,185.0
601,185.0
606,185.0
607,185.0
608,185.0
609,185.0
610,185.0
615,185.0
616,185.0
618,185.0
621,185.0
622,185.0
623,185.0
624,185.0
625,185.0
626,185.0
627,185.0
628,185.0
630,185.0
632,185.0
634,185.0
635,185.0
637,185.0
639,185.0
641,185.0
647,185.0
648,185.0
649,185.0
650,185.0
656,185.0
657,185.0
658,185.0
659,185.0
660,185.0
661,185.0
662,185.0
663,185.0
665,185.0
666,185.0
672,185.0
674,185.0
677,185.0
678,185.0
679,185.0
680,185.0
681,185.0
683,185.0
684,185.0
685,185.0
686,185.0
688,185.0
689,185.0
691,185.0
692,185.0
694,185.0
697,185.0
701,185.0
707,185.0
708,185.0
709,185.0
711,185.0
714,185.0
715,185.0
716,185.0
717,185.0
718,185.0
719,185.0
720,185.0
721,185.0
724,185.0
726,185.0
727,185.0
732,185.0
733,185.0
735,185.0
736,185.0
738,185.0
739,185.0
740,185.0
741,185.0
743,185.0
745,185.0
750,185.0
752,185.0
753,185.0
756,185.0
757,185.0
758,185.0
761,185.0
762,185.0
763,185.0
764,185.0
767,185.0
769,185.0
771,185.0
772,185.0
773,185.0
777,185.0
779,185.0
781,185.0
782,185.0
783,185.0
786,185.0
789,185.0
790,185.0
791,185.0
792,185.0
795,185.0
799,185.0
800,185.0
802,185.0
804,185.0
805,185.0
806,185.0
808,185.0
810,185.0
817,185.0
821,185.0
822,185.0
828,185.0
829,185.0
834,185.0
835,185.0
839,185.0
840,185.0
842,185.0
846,185.0
847,185.0
852,185.0
853,185.0
854,185.0
855,185.0
856,185.0
857,185.0
859,185.0
860,185.0
869,185.0
870,185.0
873,185.0
875,185.0
880,185.0
881,185.0
882,185.0
886,185.0
887,185.0
889,185.0
894,185.0
896,185.0
897,185.0
899,185.0
901,185.0
909,185.0
914,185.0
918,185.0
921,185.0
922,185.0
923,185.0
927,185.0
928,185.0
929,185.0
933,185.0
937,185.0
939,185.0
940,185.0
941,185.0
943,185.0
945,185.0
946,185.0
947,185.0
950,185.0
951,185.0
953,185.0
955,185.0
959,185.0
962,185.0
965,185.0
966,185.0
967,185.0
969,185.0
970,185.0
971,185.0
972,185.0
973,185.0
980,185.0
981,185.0
983,185.0
985,185.0
986,185.0
988,185.0
998,185.0
1003,185.0
1004,185.0
1005,185.0
1009,185.0
1011,185.0
1014,185.0
1015,185.0
1017,185.0
1018,185.0
1019,185.0
1022,185.0
1024,185.0
1025,185.0
1026,185.0
1027,185.0
1029,185.0
1032,185.0
1034,185.0
1038,185.0
1039,185.0
1043,185.0
1044,185.0
1045,185.0
1047,185.0
1050,185.0
1051,185.0
1052,185.0
1054,185.0
1055,185.0
1057,185.0
1058,185.0
1059,185.0
1060,185.0
1061,185.0
1065,185.0
1066,185.0
1068,185.0
1072,185.0
1073,185.0
1074,185.0
1076,185.0
1078,185.0
1079,185.0
1081,185.0
1082,185.0
1088,185.0
1089,185.0
1090,185.0
1092,185.0
1094,185.0
1099,185.0
1100,185.0
1101,185.0
1103,185.0
1105,185.0
1106,185.0
1108,185.0
1109,185.0
1110,185.0
1113,185.0
1114,185.0
1117,185.0
1118,185.0
1120,185.0
1122,185.0
1128,185.0
1129,185.0
1131,185.0
1132,185.0
1133,185.0
1139,185.0
1141,185.0
1142,185.0
1143,185.0
1144,185.0
1147,185.0
1148,185.0
1149,185.0
1150,185.0
1154,185.0
1157,185.0
1158,185.0
1159,185.0
1160,185.0
1161,185.0
1162,185.0
1164,185.0
1165,185.0
1166,185.0
1170,185.0
1173,185.0
1175,185.0
1177,185.0
1178,185.0
1180,185.0
1181,185.0
1185,185.0
1187,185.0
1189,185.0
1190,185.0
1191,185.0
1192,185.0
1193,185.0
1201,185.0
1202,185.0
1204,185.0
1206,185.0
1208,185.0
1209,185.0
1211,185.0
1213,185.0
1215,185.0
1216,185.0
1218,185.0
1219,185.0
1220,185.0
1222,185.0
1223,185.0
1226,185.0
1227,185.0
1228,185.0
1229,185.0
1230,185.0
1233,185.0
1235,185.0
1239,185.0
1240,185.0
1241,185.0
1244,185.0
1247,185.0
1248,185.0
1249,185.0
1250,185.0
1252,185.0
1254,185.0
1255,185.0
1258,185.0
1260,185.0
1262,185.0
1266,185.0
1267,185.0
1269,185.0
1271,185.0
1272,185.0
1275,185.0
1277,185.0
1279,185.0
1281,185.0
1285,185.0
1287,185.0
1291,185.0
1296,185.0
1298,185.0
1300,185.0
1301,185.0
1302,185.0
1303,185.0
1304,185.0
1305,185.0
1307,185.0
1308,185.0
1312,185.0
1314,185.0
1315,185.0
1316,185.0
1319,185.0
1320,185.0
1322,185.0
1324,185.0
1325,185.0
1326,185.0
1327,185.0
1329,185.0
1332,185.0
1336,185.0
1341,185.0
1343,185.0
1345,185.0
1349,185.0
1350,185.0
1352,185.0
1353,185.0
1354,185.0
1355,185.0
1357,185.0
1360,185.0
1361,185.0
1363,185.0
1365,185.0
1366,185.0
1367,185.0
1370,185.0
1373,185.0
1374,185.0
1376,185.0
1377,185.0
1378,185.0
1379,185.0
1380,185.0
1381,185.0
1382,185.0
1383,185.0
1385,185.0
1388,185.0
1390,185.0
1391,185.0
1392,185.0
1394,185.0
1399,185.0
1400,185.0
1401,185.0
1404,185.0
1405,185.0
1408,185.0
1409,185.0
1414,185.0
1416,185.0
1417,185.0
1418,185.0
1419,185.0
1420,185.0
1421,185.0
1422,185.0
1423,185.0
1424,185.0
1427,185.0
1428,185.0
1431,185.0
1432,185.0
1436,185.0
1437,185.0
1438,185.0
1440,185.0
1441,185.0
1442,185.0
1443,185.0
1447,185.0
1448,185.0
1449,185.0
1450,185.0
1451,185.0
1456,185.0
1457,185.0
1458,185.0
1459,185.0
1461,185.0
1464,185.0
1465,185.0
1469,185.0
1470,185.0
1472,185.0
1474,185.0
1475,185.0
1476,185.0
1478,185.0
1480,185.0
1481,185.0
1482,185.0
1483,185.0
1487,185.0
1491,185.0
1492,185.0
1494,185.0
1495,185.0
1498,185.0
1502,185.0
1503,185.0
1507,185.0
1508,185.0
1509,185.0
1513,185.0
1516,185.0
1520,185.0
1521,185.0
1522,185.0
1523,185.0
1535,185.0
1538,185.0
1541,185.0
1542,185.0
1543,185.0
1545,185.0
1546,185.0
1548,185.0
1549,185.0
1551,185.0
1552,185.0
1553,185.0
1554,185.0
