id,Cluster
688,254.0
691,254.0
701,254.0
719,254.0
732,254.0
757,254.0
764,254.0
767,254.0
773,254.0
792,254.0
808,254.0
852,254.0
854,254.0
855,254.0
882,254.0
886,254.0
897,254.0
923,254.0
941,254.0
943,254.0
970,254.0
972,254.0
980,254.0
983,254.0
1027,254.0
1029,254.0
1032,254.0
1038,254.0
1043,254.0
1057,254.0
1094,254.0
1100,254.0
1105,254.0
1139,254.0
1154,254.0
1161,254.0
1175,254.0
1202,254.0
1215,254.0
1241,254.0
1262,254.0
1277,254.0
1308,254.0
1320,254.0
1385,254.0
1432,254.0
1441,254.0
1475,254.0
1487,254.0
1545,254.0
1561,254.0
1592,254.0
1604,254.0
1669,254.0
1689,254.0
1746,254.0
1773,254.0
1778,254.0
1791,254.0
1792,254.0
1831,254.0
1865,254.0
1866,254.0
1878,254.0
1890,254.0
1892,254.0
1894,254.0
1928,254.0
1929,254.0
1989,254.0
69,337.0
3303,337.0
197,338.0
235,338.0
298,338.0
402,338.0
471,338.0
524,338.0
805,338.0
875,338.0
1014,338.0
1165,338.0
1166,338.0
1191,338.0
1390,338.0
1417,338.0
1508,338.0
1926,338.0
1946,338.0
503,339.0
1845,339.0
3400,339.0
3401,339.0
739,340.0
1816,340.0
3436,340.0
3438,340.0
1181,341.0
3407,341.0
1786,342.0
1952,342.0
3437,342.0
3439,342.0
1788,343.0
3521,343.0
1870,344.0
3451,344.0
31,255.0
39,255.0
42,255.0
99,255.0
159,255.0
257,255.0
290,255.0
294,255.0
329,255.0
341,255.0
343,255.0
400,255.0
562,255.0
581,255.0
697,255.0
839,255.0
1058,255.0
1072,255.0
1142,255.0
1187,255.0
1209,255.0
1269,255.0
1298,255.0
1305,255.0
1405,255.0
1470,255.0
1615,255.0
1630,255.0
1636,255.0
1693,255.0
1769,255.0
1915,255.0
1920,255.0
1963,255.0
48,256.0
72,256.0
90,256.0
98,256.0
140,256.0
143,256.0
147,256.0
148,256.0
185,256.0
187,256.0
206,256.0
215,256.0
224,256.0
243,256.0
246,256.0
261,256.0
271,256.0
284,256.0
291,256.0
295,256.0
301,256.0
305,256.0
379,256.0
392,256.0
416,256.0
420,256.0
445,256.0
447,256.0
483,256.0
554,256.0
555,256.0
557,256.0
570,256.0
576,256.0
609,256.0
616,256.0
622,256.0
624,256.0
628,256.0
648,256.0
672,256.0
674,256.0
680,256.0
707,256.0
708,256.0
709,256.0
721,256.0
740,256.0
762,256.0
763,256.0
791,256.0
795,256.0
840,256.0
856,256.0
894,256.0
901,256.0
909,256.0
914,256.0
927,256.0
937,256.0
951,256.0
953,256.0
1015,256.0
1019,256.0
1073,256.0
1109,256.0
1113,256.0
1122,256.0
1144,256.0
1170,256.0
1222,256.0
1235,256.0
1249,256.0
1266,256.0
1291,256.0
1296,256.0
1312,256.0
1343,256.0
1357,256.0
1367,256.0
1373,256.0
1376,256.0
1377,256.0
1388,256.0
1419,256.0
1424,256.0
1428,256.0
1447,256.0
1458,256.0
1459,256.0
1472,256.0
1476,256.0
1478,256.0
1498,256.0
1538,256.0
1564,256.0
1580,256.0
1585,256.0
1597,256.0
1603,256.0
1611,256.0
1617,256.0
1644,256.0
1653,256.0
1655,256.0
1656,256.0
1659,256.0
1690,256.0
1697,256.0
1727,256.0
1731,256.0
1733,256.0
1771,256.0
1779,256.0
1785,256.0
1787,256.0
1794,256.0
1805,256.0
1809,256.0
1813,256.0
1824,256.0
1827,256.0
1832,256.0
1869,256.0
1875,256.0
1889,256.0
1891,256.0
1895,256.0
1918,256.0
1936,256.0
1947,256.0
1950,256.0
1958,256.0
1973,256.0
1978,256.0
1993,256.0
57,345.0
67,345.0
666,345.0
1066,345.0
1076,345.0
1910,345.0
3295,345.0
3296,345.0
3297,345.0
3298,345.0
3299,345.0
3300,345.0
144,346.0
3326,346.0
804,347.0
3450,347.0
1325,348.0
1555,348.0
1684,348.0
3327,348.0
3328,348.0
3329,348.0
1520,349.0
3508,349.0
1696,350.0
3469,350.0
1760,351.0
3464,351.0
54,257.0
939,257.0
2973,257.0
2974,257.0
3291,257.0
3292,257.0
3293,257.0
3294,257.0
738,258.0
3409,258.0
899,352.0
3304,352.0
84,259.0
153,259.0
313,259.0
490,259.0
599,259.0
610,259.0
660,259.0
758,259.0
846,259.0
873,259.0
1024,259.0
1092,259.0
1132,259.0
1219,259.0
1220,259.0
1349,259.0
1590,259.0
1599,259.0
107,260.0
167,260.0
175,260.0
228,260.0
625,260.0
678,260.0
683,260.0
718,260.0
735,260.0
834,260.0
1081,260.0
1148,260.0
1150,260.0
1319,260.0
1332,260.0
1366,260.0
315,261.0
918,261.0
2988,261.0
2989,261.0
2990,261.0
3311,261.0
3312,261.0
3313,261.0
3314,261.0
3315,261.0
115,262.0
2991,262.0
3316,262.0
3317,262.0
2997,263.0
3322,263.0
124,264.0
171,264.0
192,264.0
204,264.0
222,264.0
253,264.0
268,264.0
388,264.0
389,264.0
426,264.0
513,264.0
539,264.0
715,264.0
921,264.0
1025,264.0
1118,264.0
1552,264.0
1628,264.0
1675,264.0
1708,264.0
1710,264.0
1800,264.0
1888,264.0
1898,264.0
1734,353.0
1977,353.0
3403,353.0
3404,353.0
429,265.0
3323,265.0
1329,354.0
3324,354.0
1543,355.0
3325,355.0
152,266.0
1229,266.0
3002,266.0
3003,266.0
3330,266.0
3331,266.0
3332,266.0
3333,266.0
1345,267.0
3024,267.0
3025,267.0
3026,267.0
3348,267.0
3349,267.0
3350,267.0
3351,267.0
1045,268.0
3028,268.0
3029,268.0
3353,268.0
3354,268.0
1044,269.0
1922,269.0
3036,269.0
3038,269.0
3360,269.0
3361,269.0
3362,269.0
1748,270.0
3045,270.0
3369,270.0
2968,271.0
2969,271.0
3389,271.0
3390,271.0
1047,272.0
3058,272.0
3059,272.0
3391,272.0
3392,272.0
3393,272.0
439,273.0
1060,273.0
1350,273.0
1422,273.0
1602,273.0
1666,273.0
1687,273.0
1768,273.0
1781,273.0
1783,273.0
454,274.0
639,274.0
661,274.0
1003,274.0
1090,274.0
1213,274.0
1223,274.0
1254,274.0
1756,274.0
1863,274.0
3073,275.0
3398,275.0
545,276.0
3012,276.0
3405,276.0
3406,276.0
711,278.0
2992,278.0
2995,278.0
3416,278.0
3417,278.0
3418,278.0
663,279.0
3087,279.0
3419,279.0
3420,279.0
772,281.0
1971,281.0
3017,281.0
3019,281.0
3447,281.0
3448,281.0
3449,281.0
3110,282.0
1546,283.0
3126,283.0
3127,283.0
3461,283.0
3462,283.0
3463,283.0
1061,284.0
3465,284.0
3005,285.0
3484,285.0
1267,286.0
3131,286.0
3486,286.0
3487,286.0
1279,287.0
1400,287.0
3152,287.0
3488,287.0
3489,287.0
1542,288.0
3511,288.0
3164,289.0
3512,289.0
1645,291.0
3176,291.0
3514,291.0
3515,291.0
1676,292.0
3006,292.0
3516,292.0
3517,292.0
3177,293.0
3519,293.0
38,186.0
104,186.0
151,186.0
203,186.0
250,186.0
262,186.0
373,186.0
382,186.0
546,186.0
1169,186.0
1426,186.0
1691,186.0
1841,186.0
1909,186.0
2731,187.0
2972,187.0
3287,187.0
89,188.0
2978,188.0
3306,188.0
3307,188.0
915,295.0
1085,295.0
2980,295.0
3342,295.0
3343,295.0
355,296.0
3047,296.0
3370,296.0
3371,296.0
1979,297.0
2982,297.0
3528,297.0
3529,297.0
101,190.0
2748,190.0
2984,190.0
2987,190.0
3308,190.0
3309,190.0
3310,190.0
960,298.0
2985,298.0
3453,298.0
3454,298.0
103,191.0
449,191.0
604,191.0
629,191.0
876,191.0
1010,191.0
1123,191.0
1462,191.0
1566,191.0
1623,191.0
1658,191.0
1828,191.0
1830,191.0
1857,191.0
165,356.0
390,356.0
528,356.0
816,356.0
956,356.0
994,356.0
1130,356.0
1853,356.0
1924,356.0
2000,356.0
2760,192.0
2999,192.0
3001,192.0
231,194.0
377,194.0
386,194.0
652,194.0
655,194.0
924,194.0
968,194.0
1205,194.0
1371,194.0
1531,194.0
1625,194.0
1671,194.0
1721,194.0
1796,194.0
456,357.0
1872,357.0
3376,357.0
3378,357.0
1818,358.0
3377,358.0
1759,300.0
3520,300.0
177,196.0
2768,196.0
3010,196.0
3011,196.0
3340,196.0
3341,196.0
832,197.0
2773,197.0
3013,197.0
3015,197.0
3016,197.0
3344,197.0
3345,197.0
3346,197.0
593,198.0
3408,198.0
1999,301.0
3022,301.0
3452,301.0
269,200.0
310,200.0
365,200.0
376,200.0
833,200.0
863,200.0
934,200.0
1064,200.0
1124,200.0
1282,200.0
1297,200.0
1330,200.0
1534,200.0
1565,200.0
1810,200.0
1907,200.0
1968,200.0
1998,200.0
1356,302.0
3123,302.0
3495,302.0
3496,302.0
3124,359.0
3497,359.0
384,202.0
2798,202.0
2799,202.0
3048,202.0
3049,202.0
3379,202.0
3380,202.0
3381,202.0
3382,202.0
3383,202.0
552,203.0
2738,203.0
3052,203.0
3053,203.0
3054,203.0
3384,203.0
3385,203.0
3386,203.0
431,204.0
2804,204.0
3063,204.0
3065,204.0
3395,204.0
441,206.0
3066,206.0
3396,206.0
3397,206.0
504,207.0
3402,207.0
506,208.0
547,208.0
588,208.0
814,208.0
926,208.0
975,208.0
1155,208.0
1214,208.0
1364,208.0
1452,208.0
1455,208.0
1683,208.0
1709,208.0
1932,208.0
642,211.0
751,211.0
2775,211.0
2776,211.0
3081,211.0
3083,211.0
3411,211.0
3412,211.0
3413,211.0
3414,211.0
730,213.0
1618,213.0
2827,213.0
3097,213.0
3098,213.0
3433,213.0
3434,213.0
3435,213.0
749,214.0
1772,214.0
2758,214.0
3100,214.0
3101,214.0
3103,214.0
3443,214.0
3444,214.0
3445,214.0
3446,214.0
2832,215.0
3619,215.0
3113,216.0
2855,217.0
3120,217.0
3121,217.0
3457,217.0
3458,217.0
2747,218.0
3616,218.0
2862,219.0
3129,219.0
3130,219.0
3466,219.0
3467,219.0
3468,219.0
1145,220.0
2870,220.0
3470,220.0
3471,220.0
2874,221.0
3139,221.0
3625,221.0
3626,221.0
1194,222.0
3141,222.0
3142,222.0
3475,222.0
3476,222.0
3477,222.0
1510,223.0
2879,223.0
3143,223.0
3478,223.0
3479,223.0
3480,223.0
1261,225.0
3485,225.0
1292,226.0
3153,226.0
3490,226.0
3491,226.0
3163,228.0
1528,229.0
3172,229.0
3509,229.0
3510,229.0
3174,231.0
3513,231.0
2900,232.0
3631,232.0
2755,234.0
3518,234.0
3180,235.0
3181,235.0
3522,235.0
3523,235.0
1940,236.0
3526,236.0
24,142.0
208,142.0
314,142.0
393,142.0
605,142.0
760,142.0
1232,142.0
1393,142.0
1444,142.0
1490,142.0
1500,142.0
1757,142.0
1774,142.0
1855,142.0
1871,142.0
1961,142.0
51,144.0
541,144.0
838,144.0
861,144.0
1077,144.0
1098,144.0
1186,144.0
1217,144.0
1289,144.0
1410,144.0
1488,144.0
1649,144.0
1745,144.0
1765,144.0
79,146.0
110,146.0
112,146.0
199,146.0
500,146.0
565,146.0
600,146.0
746,146.0
893,146.0
1049,146.0
1134,146.0
1412,146.0
1512,146.0
1519,146.0
1799,146.0
1965,146.0
2996,237.0
3455,237.0
412,238.0
3394,238.0
602,239.0
908,239.0
2739,239.0
2740,239.0
2742,239.0
3068,239.0
3069,239.0
3070,239.0
3071,239.0
3072,239.0
704,240.0
2741,240.0
3095,240.0
3431,240.0
3432,240.0
2794,147.0
3618,147.0
1021,242.0
3122,242.0
3459,242.0
3460,242.0
710,148.0
1246,148.0
1288,148.0
1384,148.0
1763,148.0
2555,148.0
2556,148.0
2557,148.0
2558,148.0
2559,148.0
2554,360.0
3352,360.0
2570,151.0
3042,151.0
3043,151.0
3587,151.0
3588,151.0
3589,151.0
2801,153.0
3591,153.0
1362,156.0
2810,156.0
3075,156.0
3076,156.0
3498,156.0
3499,156.0
3500,156.0
2820,160.0
3090,160.0
3594,160.0
3273,161.0
3595,161.0
2615,162.0
2616,162.0
2828,162.0
2830,162.0
3166,162.0
3596,162.0
3597,162.0
3598,162.0
3599,162.0
2850,167.0
3118,167.0
3620,167.0
3621,167.0
2580,169.0
3590,169.0
3158,171.0
1225,173.0
1668,173.0
2651,173.0
2884,173.0
3147,173.0
3149,173.0
3481,173.0
3482,173.0
3483,173.0
2891,174.0
3159,174.0
3160,174.0
3161,174.0
3501,174.0
3502,174.0
3503,174.0
3504,174.0
2893,175.0
3278,175.0
3628,175.0
3629,175.0
3269,176.0
3630,176.0
2599,179.0
3272,179.0
3593,179.0
1874,180.0
2549,180.0
2907,180.0
2908,180.0
2909,180.0
3188,180.0
3189,180.0
3190,180.0
3191,180.0
3192,180.0
2910,181.0
3194,181.0
3195,181.0
3524,181.0
3525,181.0
2839,104.0
2353,182.0
3552,182.0
280,105.0
2356,105.0
2523,105.0
2524,105.0
2525,105.0
2723,105.0
2724,105.0
2725,105.0
2726,105.0
2727,105.0
2358,243.0
3553,243.0
2361,108.0
2769,108.0
3242,108.0
3554,108.0
3555,108.0
3556,108.0
2781,110.0
3249,110.0
3031,111.0
307,112.0
2563,112.0
3033,112.0
3034,112.0
3357,112.0
3358,112.0
3359,112.0
2384,113.0
3247,113.0
3566,113.0
359,114.0
619,114.0
1121,114.0
1576,114.0
1651,114.0
2395,114.0
2396,114.0
2397,114.0
2398,114.0
2399,114.0
2401,115.0
2575,115.0
3254,115.0
3568,115.0
3569,115.0
2863,183.0
2864,183.0
3133,183.0
3622,183.0
3623,183.0
644,119.0
3085,119.0
3415,119.0
2617,121.0
3274,121.0
3600,121.0
3601,121.0
2890,122.0
3155,122.0
3156,122.0
3492,122.0
3493,122.0
3494,122.0
2875,123.0
3627,123.0
2631,124.0
3606,124.0
976,125.0
1547,125.0
2635,125.0
2846,125.0
2847,125.0
2849,125.0
3114,125.0
3115,125.0
3116,125.0
3117,125.0
3134,127.0
3570,127.0
2871,128.0
3138,128.0
3624,128.0
3263,129.0
3580,129.0
2461,130.0
3581,130.0
2655,132.0
3251,132.0
3567,132.0
2450,134.0
3261,134.0
3262,134.0
3577,134.0
3578,134.0
3579,134.0
2380,136.0
2672,136.0
2673,136.0
2903,136.0
2904,136.0
2905,136.0
3182,136.0
3183,136.0
3184,136.0
3185,136.0
3186,136.0
3187,136.0
3281,137.0
3632,137.0
2676,138.0
3614,138.0
234,68.0
3305,68.0
336,361.0
1584,361.0
1673,361.0
3365,361.0
3366,361.0
558,362.0
1306,362.0
3363,362.0
3364,362.0
2364,69.0
2628,69.0
2841,69.0
3210,69.0
3557,69.0
3558,69.0
3559,69.0
3560,69.0
3212,140.0
3213,140.0
3561,140.0
3562,140.0
3268,71.0
3617,71.0
2372,72.0
3244,72.0
3245,72.0
3563,72.0
3564,72.0
3565,72.0
145,73.0
729,73.0
2261,73.0
2262,73.0
2263,73.0
2375,73.0
2376,73.0
2377,73.0
2378,73.0
2379,73.0
2538,75.0
3267,75.0
3586,75.0
2594,77.0
3592,77.0
2937,80.0
3605,80.0
2935,83.0
3219,83.0
3571,83.0
3572,83.0
2251,84.0
2603,84.0
2605,84.0
2817,84.0
2818,84.0
2819,84.0
3214,84.0
3215,84.0
3216,84.0
3217,84.0
2611,85.0
2825,85.0
3091,85.0
3093,85.0
3573,85.0
3574,85.0
770,86.0
1030,86.0
1251,86.0
2269,86.0
2270,86.0
2271,86.0
2436,86.0
2437,86.0
2438,86.0
2439,86.0
2440,86.0
2445,88.0
2960,88.0
3258,88.0
3575,88.0
3576,88.0
3259,89.0
3260,89.0
3607,89.0
3608,89.0
2646,91.0
3276,91.0
3609,91.0
3610,91.0
3170,93.0
3171,93.0
3506,93.0
3507,93.0
2471,96.0
3264,96.0
3582,96.0
3583,96.0
2669,97.0
3279,97.0
3611,97.0
3612,97.0
2902,99.0
3225,99.0
3613,99.0
2483,101.0
2949,101.0
3584,101.0
3585,101.0
2347,50.0
3238,50.0
3550,50.0
3551,50.0
2966,102.0
3283,102.0
3636,102.0
3637,102.0
2620,52.0
2834,52.0
2835,52.0
3105,52.0
3107,52.0
3602,52.0
3603,52.0
3604,52.0
2940,56.0
2942,56.0
3221,56.0
3633,56.0
3634,56.0
3635,56.0
2714,61.0
3223,61.0
3540,61.0
3227,65.0
3541,65.0
2179,66.0
2180,66.0
2321,66.0
2507,66.0
2508,66.0
2688,66.0
2689,66.0
2690,66.0
2691,66.0
2692,66.0
2146,45.0
2458,45.0
2639,45.0
2641,45.0
2915,45.0
3199,45.0
3201,45.0
3202,45.0
3530,45.0
3531,45.0
3532,45.0
3533,45.0
3534,45.0
3535,45.0
3536,45.0
1468,48.0
2312,48.0
2464,48.0
2465,48.0
2466,48.0
2467,48.0
2659,48.0
2660,48.0
2661,48.0
2662,48.0
2663,48.0
2318,49.0
2480,49.0
2717,49.0
2718,49.0
2946,49.0
3228,49.0
3229,49.0
3230,49.0
3231,49.0
3232,49.0
2183,33.0
2497,33.0
3204,33.0
3205,33.0
3537,33.0
3538,33.0
3539,33.0
3226,34.0
3615,34.0
2075,27.0
2139,27.0
2141,27.0
2192,27.0
2193,27.0
2324,27.0
2325,27.0
2326,27.0
2327,27.0
2328,27.0
2951,28.0
3234,28.0
3542,28.0
3543,28.0
3237,29.0
3549,29.0
2229,30.0
2335,30.0
2513,30.0
2704,30.0
2705,30.0
2707,30.0
2923,30.0
2924,30.0
2925,30.0
2926,30.0
2927,30.0
2338,31.0
2495,31.0
2921,31.0
3207,31.0
3209,31.0
3546,31.0
3547,31.0
3548,31.0
2679,19.0
2953,19.0
3544,19.0
3545,19.0
2067,7.0
2090,7.0
2121,7.0
2122,7.0
2160,7.0
2162,7.0
2219,7.0
2220,7.0
2221,7.0
2222,7.0
2007,3.0
2015,3.0
2023,3.0
2025,3.0
2036,3.0
2037,3.0
2061,3.0
2062,3.0
2063,3.0
2064,3.0
2065,3.0
